 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 19.0/(FRExt)| 11/06 | 19:23 |            G:\JM\JM\bin\mobile_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.529| 49.136| 50.060| 207520|  63040|      0|   272240|           3492   |           3264   |
| 19.0/(FRExt)| 11/06 | 19:26 |            G:\JM\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 39.154| 46.352| 46.670|  25950| 119990|      0|   146150|         124097   |         121530   |
| 19.0/(FRExt)| 11/25 | 17:05 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:05 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:19 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:19 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:23 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:23 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:23 |:\Users\feiyue33\Desktop\JM\bin\test.264|    0 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  |  0.000|  0.000|  0.000|  0.000|  0.000|  0.000|     -1|     -1|     -1|       -1|              0   |              0   |
| 19.0/(FRExt)| 11/25 | 17:26 |e33\Desktop\JM\bin\foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.009| 41.016| 42.675| 220640| 120800|      0|   343120|           3209   |           2969   |
| 19.0/(FRExt)| 11/25 | 17:26 |e33\Desktop\JM\bin\foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.427| 41.282| 42.818| 37.009| 41.016| 42.675| 220640| 120800|      0|   343120|           3200   |           2970   |
| 19.0/(FRExt)| 11/25 | 17:35 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          26238   |          24119   |
| 19.0/(FRExt)| 11/25 | 17:44 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          27324   |          25105   |
| 19.0/(FRExt)| 11/25 | 17:49 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          27295   |          25072   |
| 19.0/(FRExt)| 11/25 | 17:52 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          27739   |          25466   |
| 19.0/(FRExt)| 11/25 | 18:04 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          27797   |          25517   |
| 19.0/(FRExt)| 11/25 | 18:06 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|   24 |  0/0  | 28 | 28 | 24 | 176x144 |    3  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.835| 46.367| 46.798| 38.993| 46.195| 46.653| 213610|  79850|      0|   295140|          27681   |          25419   |
| 19.0/(FRExt)| 11/25 | 18:07 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            377   |              0   |
| 19.0/(FRExt)| 11/25 | 18:08 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            328   |              0   |
| 19.0/(FRExt)| 01/13 | 09:53 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            448   |              0   |
| 19.0/(FRExt)| 01/13 | 09:54 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            387   |              0   |
| 19.0/(FRExt)| 01/13 | 09:54 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            338   |              0   |
| 19.0/(FRExt)| 01/13 | 09:58 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12623   |          12142   |
| 19.0/(FRExt)| 01/13 | 09:59 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            355   |              0   |
| 19.0/(FRExt)| 01/13 | 10:01 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 603024|      0|      0|   608064|            305   |              0   |
| 19.0/(FRExt)| 01/13 | 10:01 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          10133   |           9741   |
| 19.0/(FRExt)| 01/14 | 11:45 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 127152|  84096|      0|   212256|          12413   |          11925   |
| 19.0/(FRExt)| 01/14 | 11:46 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          11561   |          11143   |
| 19.0/(FRExt)| 01/14 | 11:46 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          10910   |          10517   |
| 19.0/(FRExt)| 01/14 | 11:50 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12786   |          12320   |
| 19.0/(FRExt)| 01/14 | 16:07 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12242   |          11800   |
| 19.0/(FRExt)| 01/14 | 16:14 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 127152|  84096|      0|   212256|          12184   |          11734   |
| 19.0/(FRExt)| 01/14 | 17:39 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12205   |          11758   |
| 19.0/(FRExt)| 01/14 | 17:42 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  84048|      0|   210000|          13188   |          12720   |
| 19.0/(FRExt)| 01/14 | 17:45 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  84048|      0|   210000|          11952   |          11514   |
| 19.0/(FRExt)| 01/14 | 17:50 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12188   |          11737   |
| 19.0/(FRExt)| 01/14 | 17:54 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  84048|      0|   210096|          12078   |          11639   |
| 19.0/(FRExt)| 01/14 | 18:05 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  84048|      0|   210000|          12242   |          11792   |
| 19.0/(FRExt)| 01/14 | 18:14 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  84048|      0|   210000|          12661   |          12202   |
| 19.0/(FRExt)| 01/15 | 18:14 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 129696|  83568|      0|   214272|          11174   |          10772   |
| 19.0/(FRExt)| 01/15 | 18:16 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          11160   |          10753   |
| 19.0/(FRExt)| 01/16 | 12:58 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          13810   |          13263   |
| 19.0/(FRExt)| 01/16 | 13:00 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 125040|  83424|      0|   209472|          11358   |          10942   |
| 19.0/(FRExt)| 01/16 | 13:01 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  83424|      0|   209376|          11346   |          10941   |
| 19.0/(FRExt)| 01/16 | 13:02 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  83424|      0|   209376|          10828   |          10434   |
| 19.0/(FRExt)| 01/16 | 13:04 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 127296|  83712|      0|   212016|          11054   |          10654   |
| 19.0/(FRExt)| 01/16 | 13:05 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 129696|  83568|      0|   214272|          11240   |          10840   |
| 19.0/(FRExt)| 01/16 | 13:09 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 136128|  81408|      0|   218544|          11058   |          10656   |
| 19.0/(FRExt)| 01/16 | 13:15 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          11268   |          10865   |
| 19.0/(FRExt)| 01/16 | 13:16 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 133440|  82272|      0|   216720|          12352   |          11916   |
| 19.0/(FRExt)| 01/16 | 13:17 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 130992|  81984|      0|   213984|          10916   |          10519   |
| 19.0/(FRExt)| 01/16 | 13:18 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 130992|  81984|      0|   213984|          11075   |          10668   |
| 19.0/(FRExt)| 01/16 | 13:19 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 131040|  82512|      0|   214560|          10961   |          10563   |
| 19.0/(FRExt)| 01/16 | 13:20 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  81456|      0|   207408|          11332   |          10915   |
| 19.0/(FRExt)| 01/16 | 13:20 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 131040|  84000|      0|   216048|          10916   |          10526   |
| 19.0/(FRExt)| 01/16 | 13:21 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 130416|  84048|      0|   215472|          10941   |          10537   |
| 19.0/(FRExt)| 01/16 | 13:21 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          13317   |          12871   |
| 19.0/(FRExt)| 01/16 | 13:28 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 127296|  81792|      0|   210096|          11013   |          10611   |
| 19.0/(FRExt)| 01/16 | 13:30 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  81456|      0|   207408|          11281   |          10859   |
| 19.0/(FRExt)| 01/16 | 13:31 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124944|  83424|      0|   209376|          11233   |          10825   |
| 19.0/(FRExt)| 01/16 | 13:33 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 129696|  81984|      0|   212688|          11217   |          10804   |
| 19.0/(FRExt)| 01/16 | 13:34 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          10940   |          10552   |
| 19.0/(FRExt)| 01/16 | 13:35 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          11062   |          10666   |
| 19.0/(FRExt)| 01/16 | 13:38 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 126912|  84240|      0|   212160|          12479   |          12043   |
| 19.0/(FRExt)| 01/16 | 13:40 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 129216|  84384|      0|   214608|          11160   |          10751   |
| 19.0/(FRExt)| 01/16 | 13:43 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  81840|      0|   207360|          10966   |          10574   |
| 19.0/(FRExt)| 01/16 | 13:46 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  83376|      0|   208896|          11282   |          10871   |
| 19.0/(FRExt)| 01/16 | 13:53 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 43.468| 49.415| 50.625| 41.113| 48.728| 49.482| 124512|  84048|      0|   209568|          11071   |          10667   |
| 19.0/(FRExt)| 01/16 | 13:54 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 600384|      0|      0|   601392|            304   |              0   |
| 19.0/(FRExt)| 01/16 | 13:55 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 602880|      0|      0|   603888|            305   |              0   |
| 19.0/(FRExt)| 01/16 | 13:57 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 630672|      0|      0|   631680|            300   |              0   |
| 19.0/(FRExt)| 01/16 | 13:58 |\feiyue33\Desktop\JM\bin\mobile_qcif.yuv|    5 |  0/0  | 28 | 28 | 24 | 176x144 |    1  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 39.993| 47.304| 47.288| 39.993| 47.304| 47.288| 602880|      0|      0|   603888|            306   |              0   |
